datetime,grid_id,estimated_traffic
2008-02-05 17:15:00,6_7,1170
2008-02-05 17:15:00,6_8,455
2008-02-05 17:15:00,7_2,325
2008-02-05 17:15:00,7_3,2600
2008-02-05 17:15:00,7_4,5785
2008-02-05 17:15:00,7_5,15145
2008-02-05 17:15:00,7_6,28405
2008-02-05 17:15:00,7_7,1950
2008-02-05 17:15:00,7_8,325
2008-02-05 17:15:00,8_2,260
2008-02-05 17:15:00,8_3,455
2008-02-05 17:15:00,8_4,2080
2008-02-05 17:15:00,8_5,3120
2008-02-05 17:15:00,8_6,780
2008-02-05 17:15:00,8_7,3575
2008-02-05 17:15:00,8_8,1170
2008-02-05 17:15:00,8_9,1365
2008-02-05 17:15:00,9_2,260
2008-02-05 17:15:00,9_3,455
2008-02-05 17:15:00,9_4,455
2008-02-05 17:15:00,9_5,780
2008-02-05 17:15:00,9_6,195
2008-02-05 17:15:00,9_7,1235
2008-02-05 17:15:00,9_8,715
2008-02-05 17:15:00,9_9,585
2008-02-05 17:15:00,11_6,195
2008-02-05 17:15:00,11_8,260
2008-02-05 17:15:00,12_6,780
2008-02-05 17:15:00,13_6,65
2008-02-05 17:15:00,1_1,0
2008-02-05 17:15:00,2_1,130
2008-02-05 17:15:00,2_7,0
2008-02-05 17:15:00,11_4,65
2008-02-05 17:15:00,2_10,130
2008-02-05 17:15:00,9_10,390
2008-02-05 17:15:00,13_9,0
2008-02-05 17:15:00,7_9,260
2008-02-05 17:15:00,12_10,455
2008-02-05 17:15:00,13_10,130
2008-02-05 17:15:00,3_1,195
2008-02-05 17:15:00,4_1,130
2008-02-05 17:15:00,1_4,0
2008-02-05 17:15:00,3_9,0
2008-02-05 17:15:00,2_6,0
2008-02-05 17:30:00,10_10,780
2008-02-05 17:30:00,10_2,0
2008-02-05 17:30:00,10_3,130
2008-02-05 17:30:00,10_4,390
2008-02-05 17:30:00,10_5,195
2008-02-05 17:30:00,10_6,195
2008-02-05 17:30:00,10_7,1040
2008-02-05 17:30:00,10_8,130
2008-02-05 17:30:00,10_9,2925
2008-02-05 17:30:00,11_10,260
2008-02-05 17:30:00,11_3,0
2008-02-05 17:30:00,11_7,1105
2008-02-05 17:30:00,11_9,195
2008-02-05 17:30:00,12_7,3055
2008-02-05 17:30:00,12_8,650
2008-02-05 17:30:00,12_9,325
2008-02-05 17:30:00,13_7,5850
2008-02-05 17:30:00,13_8,260
2008-02-05 17:30:00,1_10,1040
2008-02-05 17:30:00,1_2,780
2008-02-05 17:30:00,1_3,455
2008-02-05 17:30:00,1_9,0
2008-02-05 17:30:00,2_2,585
2008-02-05 17:30:00,2_3,780
2008-02-05 17:30:00,2_4,195
2008-02-05 17:30:00,2_5,520
2008-02-05 17:30:00,2_9,130
2008-02-05 17:30:00,3_2,585
2008-02-05 17:30:00,3_3,1625
2008-02-05 17:30:00,3_4,1950
2008-02-05 17:30:00,3_5,3640
2008-02-05 17:30:00,3_6,650
2008-02-05 17:30:00,3_7,325
2008-02-05 17:30:00,3_8,325
2008-02-05 17:30:00,4_2,130
2008-02-05 17:30:00,4_3,1560
2008-02-05 17:30:00,4_4,19370
2008-02-05 17:30:00,4_5,33865
2008-02-05 17:30:00,4_6,5720
2008-02-05 17:30:00,4_7,1300
2008-02-05 17:30:00,4_8,910
2008-02-05 17:30:00,5_1,65
2008-02-05 17:30:00,5_2,715
2008-02-05 17:30:00,5_3,5330
2008-02-05 17:30:00,5_4,83850
2008-02-05 17:30:00,5_5,122395
2008-02-05 17:30:00,5_6,14755
2008-02-05 17:30:00,5_7,780
2008-02-05 17:30:00,5_8,195
2008-02-05 17:30:00,5_9,0
2008-02-05 17:30:00,6_1,325
2008-02-05 17:30:00,6_2,325
2008-02-05 17:30:00,6_3,4420
2008-02-05 17:30:00,6_4,68705
2008-02-05 17:30:00,6_5,131560
2008-02-05 17:30:00,6_6,15600
2008-02-05 17:30:00,6_7,975
2008-02-05 17:30:00,6_8,325
2008-02-05 17:30:00,7_2,325
2008-02-05 17:30:00,7_3,2600
2008-02-05 17:30:00,7_4,4485
2008-02-05 17:30:00,7_5,17030
2008-02-05 17:30:00,7_6,28275
2008-02-05 17:30:00,7_7,2665
2008-02-05 17:30:00,7_8,390
2008-02-05 17:30:00,8_2,260
2008-02-05 17:30:00,8_3,650
2008-02-05 17:30:00,8_4,2210
2008-02-05 17:30:00,8_5,3640
2008-02-05 17:30:00,8_6,975
2008-02-05 17:30:00,8_7,3835
2008-02-05 17:30:00,8_8,975
2008-02-05 17:30:00,8_9,1365
2008-02-05 17:30:00,9_2,130
2008-02-05 17:30:00,9_3,260
2008-02-05 17:30:00,9_4,585
2008-02-05 17:30:00,9_5,845
2008-02-05 17:30:00,9_6,260
2008-02-05 17:30:00,9_7,1170
2008-02-05 17:30:00,9_8,650
2008-02-05 17:30:00,9_9,715
2008-02-05 17:30:00,11_6,260
2008-02-05 17:30:00,11_8,260
2008-02-05 17:30:00,12_6,650
2008-02-05 17:30:00,13_6,65
2008-02-05 17:30:00,1_1,0
2008-02-05 17:30:00,2_1,65
2008-02-05 17:30:00,2_7,0
2008-02-05 17:30:00,11_4,65
2008-02-05 17:30:00,2_10,130
2008-02-05 17:30:00,9_10,390
2008-02-05 17:30:00,13_9,65
2008-02-05 17:30:00,7_9,260
2008-02-05 17:30:00,12_10,65
2008-02-05 17:30:00,13_10,65
2008-02-05 17:30:00,3_1,130
2008-02-05 17:30:00,4_1,260
2008-02-05 17:30:00,1_4,65
2008-02-05 17:30:00,3_9,0
2008-02-05 17:30:00,2_6,65
2008-02-05 17:45:00,10_10,715
2008-02-05 17:45:00,10_2,0
2008-02-05 17:45:00,10_3,65
2008-02-05 17:45:00,10_4,260
2008-02-05 17:45:00,10_5,65
2008-02-05 17:45:00,10_6,325
2008-02-05 17:45:00,10_7,910
2008-02-05 17:45:00,10_8,195
2008-02-05 17:45:00,10_9,3055
2008-02-05 17:45:00,11_10,325
2008-02-05 17:45:00,11_3,65
2008-02-05 17:45:00,11_7,845
2008-02-05 17:45:00,11_9,130
2008-02-05 17:45:00,12_7,2860
2008-02-05 17:45:00,12_8,845
2008-02-05 17:45:00,12_9,260
2008-02-05 17:45:00,13_7,5395
2008-02-05 17:45:00,13_8,260
2008-02-05 17:45:00,1_10,975
2008-02-05 17:45:00,1_2,715
2008-02-05 17:45:00,1_3,520
2008-02-05 17:45:00,1_9,195
2008-02-05 17:45:00,2_2,520
2008-02-05 17:45:00,2_3,715
2008-02-05 17:45:00,2_4,65
2008-02-05 17:45:00,2_5,715
2008-02-05 17:45:00,2_9,130
2008-02-05 17:45:00,3_2,455
2008-02-05 17:45:00,3_3,1820
2008-02-05 17:45:00,3_4,1820
2008-02-05 17:45:00,3_5,4095
2008-02-05 17:45:00,3_6,520
2008-02-05 17:45:00,3_7,260
2008-02-05 17:45:00,3_8,325
2008-02-05 17:45:00,4_2,260
2008-02-05 17:45:00,4_3,1105
2008-02-05 17:45:00,4_4,19695
2008-02-05 17:45:00,4_5,33280
2008-02-05 17:45:00,4_6,5655
2008-02-05 17:45:00,4_7,1300
2008-02-05 17:45:00,4_8,975
2008-02-05 17:45:00,5_1,130
2008-02-05 17:45:00,5_2,910
2008-02-05 17:45:00,5_3,4225
2008-02-05 17:45:00,5_4,81380
2008-02-05 17:45:00,5_5,122200
2008-02-05 17:45:00,5_6,15275
2008-02-05 17:45:00,5_7,845
2008-02-05 17:45:00,5_8,65
2008-02-05 17:45:00,5_9,0
2008-02-05 17:45:00,6_1,325
2008-02-05 17:45:00,6_2,390
2008-02-05 17:45:00,6_3,4225
2008-02-05 17:45:00,6_4,69355
2008-02-05 17:45:00,6_5,126685
2008-02-05 17:45:00,6_6,14820
2008-02-05 17:45:00,6_7,1300
2008-02-05 17:45:00,6_8,260
2008-02-05 17:45:00,7_2,325
2008-02-05 17:45:00,7_3,2860
2008-02-05 17:45:00,7_4,5850
2008-02-05 17:45:00,7_5,16510
2008-02-05 17:45:00,7_6,26715
2008-02-05 17:45:00,7_7,1950
2008-02-05 17:45:00,7_8,715
2008-02-05 17:45:00,8_2,260
2008-02-05 17:45:00,8_3,455
2008-02-05 17:45:00,8_4,2795
2008-02-05 17:45:00,8_5,3315
2008-02-05 17:45:00,8_6,910
2008-02-05 17:45:00,8_7,5135
2008-02-05 17:45:00,8_8,1365
2008-02-05 17:45:00,8_9,1300
2008-02-05 17:45:00,9_2,195
2008-02-05 17:45:00,9_3,325
2008-02-05 17:45:00,9_4,585
2008-02-05 17:45:00,9_5,585
2008-02-05 17:45:00,9_6,585
2008-02-05 17:45:00,9_7,1430
2008-02-05 17:45:00,9_8,650
2008-02-05 17:45:00,9_9,845
2008-02-05 17:45:00,11_6,260
2008-02-05 17:45:00,11_8,260
2008-02-05 17:45:00,12_6,650
2008-02-05 17:45:00,13_6,0
2008-02-05 17:45:00,1_1,0
2008-02-05 17:45:00,2_1,65
2008-02-05 17:45:00,2_7,0
2008-02-05 17:45:00,11_4,0
2008-02-05 17:45:00,2_10,130
2008-02-05 17:45:00,9_10,325
2008-02-05 17:45:00,13_9,65
2008-02-05 17:45:00,7_9,325
2008-02-05 17:45:00,12_10,130
2008-02-05 17:45:00,13_10,0
2008-02-05 17:45:00,3_1,130
2008-02-05 17:45:00,4_1,260
2008-02-05 17:45:00,1_4,0
2008-02-05 17:45:00,3_9,0
2008-02-05 17:45:00,2_6,0
2008-02-05 18:00:00,10_10,390
2008-02-05 18:00:00,10_2,0
2008-02-05 18:00:00,10_3,65
2008-02-05 18:00:00,10_4,455
2008-02-05 18:00:00,10_5,65
2008-02-05 18:00:00,10_6,390
2008-02-05 18:00:00,10_7,1430
2008-02-05 18:00:00,10_8,195
2008-02-05 18:00:00,10_9,2600
2008-02-05 18:00:00,11_10,520
2008-02-05 18:00:00,11_3,0
2008-02-05 18:00:00,11_7,975
2008-02-05 18:00:00,11_9,260
2008-02-05 18:00:00,12_7,2990
2008-02-05 18:00:00,12_8,780
2008-02-05 18:00:00,12_9,390
2008-02-05 18:00:00,13_7,5395
2008-02-05 18:00:00,13_8,325
2008-02-05 18:00:00,1_10,845
2008-02-05 18:00:00,1_2,650
2008-02-05 18:00:00,1_3,455
2008-02-05 18:00:00,1_9,195
2008-02-05 18:00:00,2_2,455
2008-02-05 18:00:00,2_3,780
2008-02-05 18:00:00,2_4,195
2008-02-05 18:00:00,2_5,715
2008-02-05 18:00:00,2_9,195
2008-02-05 18:00:00,3_2,455
2008-02-05 18:00:00,3_3,1495
2008-02-05 18:00:00,3_4,2275
2008-02-05 18:00:00,3_5,3510
2008-02-05 18:00:00,3_6,455
2008-02-05 18:00:00,3_7,650
2008-02-05 18:00:00,3_8,195
2008-02-05 18:00:00,4_2,130
2008-02-05 18:00:00,4_3,1170
2008-02-05 18:00:00,4_4,18590
2008-02-05 18:00:00,4_5,31265
2008-02-05 18:00:00,4_6,4810
2008-02-05 18:00:00,4_7,1105
2008-02-05 18:00:00,4_8,715
2008-02-05 18:00:00,5_1,130
2008-02-05 18:00:00,5_2,845
2008-02-05 18:00:00,5_3,4875
2008-02-05 18:00:00,5_4,81250
2008-02-05 18:00:00,5_5,122265
2008-02-05 18:00:00,5_6,14755
2008-02-05 18:00:00,5_7,845
2008-02-05 18:00:00,5_8,130
2008-02-05 18:00:00,5_9,130
2008-02-05 18:00:00,6_1,260
2008-02-05 18:00:00,6_2,195
2008-02-05 18:00:00,6_3,4615
2008-02-05 18:00:00,6_4,67860
2008-02-05 18:00:00,6_5,123760
2008-02-05 18:00:00,6_6,14300
2008-02-05 18:00:00,6_7,1300
2008-02-05 18:00:00,6_8,260
2008-02-05 18:00:00,7_2,520
2008-02-05 18:00:00,7_3,2860
2008-02-05 18:00:00,7_4,5980
2008-02-05 18:00:00,7_5,17290
2008-02-05 18:00:00,7_6,26520
2008-02-05 18:00:00,7_7,2210
2008-02-05 18:00:00,7_8,520
2008-02-05 18:00:00,8_2,260
2008-02-05 18:00:00,8_3,585
2008-02-05 18:00:00,8_4,2470
2008-02-05 18:00:00,8_5,3770
2008-02-05 18:00:00,8_6,1040
2008-02-05 18:00:00,8_7,4485
2008-02-05 18:00:00,8_8,1690
2008-02-05 18:00:00,8_9,1560
2008-02-05 18:00:00,9_2,130
2008-02-05 18:00:00,9_3,520
2008-02-05 18:00:00,9_4,455
2008-02-05 18:00:00,9_5,520
2008-02-05 18:00:00,9_6,585
2008-02-05 18:00:00,9_7,1690
2008-02-05 18:00:00,9_8,520
2008-02-05 18:00:00,9_9,845
2008-02-05 18:00:00,11_6,390
2008-02-05 18:00:00,11_8,260
2008-02-05 18:00:00,12_6,715
2008-02-05 18:00:00,13_6,65
2008-02-05 18:00:00,1_1,65
2008-02-05 18:00:00,2_1,65
2008-02-05 18:00:00,2_7,0
2008-02-05 18:00:00,11_4,0
2008-02-05 18:00:00,2_10,65
2008-02-05 18:00:00,9_10,260
2008-02-05 18:00:00,13_9,195
2008-02-05 18:00:00,7_9,260
2008-02-05 18:00:00,12_10,260
2008-02-05 18:00:00,13_10,0
2008-02-05 18:00:00,3_1,65
2008-02-05 18:00:00,4_1,260
2008-02-05 18:00:00,1_4,0
2008-02-05 18:00:00,3_9,0
2008-02-05 18:00:00,2_6,0
2008-02-05 18:15:00,10_10,390
2008-02-05 18:15:00,10_2,0
2008-02-05 18:15:00,10_3,130
2008-02-05 18:15:00,10_4,390
2008-02-05 18:15:00,10_5,195
2008-02-05 18:15:00,10_6,520
2008-02-05 18:15:00,10_7,1040
2008-02-05 18:15:00,10_8,130
2008-02-05 18:15:00,10_9,2275
2008-02-05 18:15:00,11_10,455
2008-02-05 18:15:00,11_3,0
2008-02-05 18:15:00,11_7,1300
2008-02-05 18:15:00,11_9,325
2008-02-05 18:15:00,12_7,3315
2008-02-05 18:15:00,12_8,780
2008-02-05 18:15:00,12_9,390
2008-02-05 18:15:00,13_7,5590
2008-02-05 18:15:00,13_8,260
2008-02-05 18:15:00,1_10,845
2008-02-05 18:15:00,1_2,780
2008-02-05 18:15:00,1_3,585
2008-02-05 18:15:00,1_9,130
2008-02-05 18:15:00,2_2,650
2008-02-05 18:15:00,2_3,845
2008-02-05 18:15:00,2_4,325
2008-02-05 18:15:00,2_5,650
2008-02-05 18:15:00,2_9,195
2008-02-05 18:15:00,3_2,520
2008-02-05 18:15:00,3_3,2015
2008-02-05 18:15:00,3_4,2275
2008-02-05 18:15:00,3_5,3640
2008-02-05 18:15:00,3_6,455
2008-02-05 18:15:00,3_7,455
2008-02-05 18:15:00,3_8,325
2008-02-05 18:15:00,4_2,65
2008-02-05 18:15:00,4_3,1560
2008-02-05 18:15:00,4_4,20020
2008-02-05 18:15:00,4_5,30225
2008-02-05 18:15:00,4_6,4550
2008-02-05 18:15:00,4_7,1690
2008-02-05 18:15:00,4_8,910
2008-02-05 18:15:00,5_1,130
2008-02-05 18:15:00,5_2,455
2008-02-05 18:15:00,5_3,5460
2008-02-05 18:15:00,5_4,79495
2008-02-05 18:15:00,5_5,123500
2008-02-05 18:15:00,5_6,14625
2008-02-05 18:15:00,5_7,1495
2008-02-05 18:15:00,5_8,130
2008-02-05 18:15:00,5_9,65
2008-02-05 18:15:00,6_1,325
2008-02-05 18:15:00,6_2,325
2008-02-05 18:15:00,6_3,4290
2008-02-05 18:15:00,6_4,67080
2008-02-05 18:15:00,6_5,125125
2008-02-05 18:15:00,6_6,16900
2008-02-05 18:15:00,6_7,1300
2008-02-05 18:15:00,6_8,390
2008-02-05 18:15:00,7_2,585
2008-02-05 18:15:00,7_3,3120
2008-02-05 18:15:00,7_4,6110
2008-02-05 18:15:00,7_5,18200
2008-02-05 18:15:00,7_6,25480
2008-02-05 18:15:00,7_7,2990
2008-02-05 18:15:00,7_8,585
2008-02-05 18:15:00,8_2,260
2008-02-05 18:15:00,8_3,520
2008-02-05 18:15:00,8_4,2340
2008-02-05 18:15:00,8_5,4485
2008-02-05 18:15:00,8_6,1040
2008-02-05 18:15:00,8_7,4745
2008-02-05 18:15:00,8_8,1495
2008-02-05 18:15:00,8_9,1430
2008-02-05 18:15:00,9_2,130
2008-02-05 18:15:00,9_3,390
2008-02-05 18:15:00,9_4,845
2008-02-05 18:15:00,9_5,455
2008-02-05 18:15:00,9_6,585
2008-02-05 18:15:00,9_7,1365
2008-02-05 18:15:00,9_8,715
2008-02-05 18:15:00,9_9,1365
2008-02-05 18:15:00,11_6,585
2008-02-05 18:15:00,11_8,260
2008-02-05 18:15:00,12_6,650
2008-02-05 18:15:00,13_6,130
2008-02-05 18:15:00,1_1,0
2008-02-05 18:15:00,2_1,0
2008-02-05 18:15:00,2_7,0
2008-02-05 18:15:00,11_4,0
2008-02-05 18:15:00,2_10,0
2008-02-05 18:15:00,9_10,455
2008-02-05 18:15:00,13_9,260
2008-02-05 18:15:00,7_9,130
2008-02-05 18:15:00,12_10,390
2008-02-05 18:15:00,13_10,0
2008-02-05 18:15:00,3_1,65
2008-02-05 18:15:00,4_1,260
2008-02-05 18:15:00,1_4,0
2008-02-05 18:15:00,3_9,65
2008-02-05 18:15:00,2_6,65
2008-02-05 18:30:00,10_10,585
2008-02-05 18:30:00,10_2,0
2008-02-05 18:30:00,10_3,65
2008-02-05 18:30:00,10_4,260
2008-02-05 18:30:00,10_5,130
2008-02-05 18:30:00,10_6,325
2008-02-05 18:30:00,10_7,1365
2008-02-05 18:30:00,10_8,260
2008-02-05 18:30:00,10_9,2795
2008-02-05 18:30:00,11_10,390
2008-02-05 18:30:00,11_3,65
2008-02-05 18:30:00,11_7,1040
2008-02-05 18:30:00,11_9,195
2008-02-05 18:30:00,12_7,3445
2008-02-05 18:30:00,12_8,975
2008-02-05 18:30:00,12_9,455
2008-02-05 18:30:00,13_7,6110
2008-02-05 18:30:00,13_8,455
2008-02-05 18:30:00,1_10,1040
2008-02-05 18:30:00,1_2,1040
2008-02-05 18:30:00,1_3,520
2008-02-05 18:30:00,1_9,130
2008-02-05 18:30:00,2_2,715
2008-02-05 18:30:00,2_3,780
2008-02-05 18:30:00,2_4,260
2008-02-05 18:30:00,2_5,455
2008-02-05 18:30:00,2_9,130
2008-02-05 18:30:00,3_2,520
2008-02-05 18:30:00,3_3,2470
2008-02-05 18:30:00,3_4,1820
2008-02-05 18:30:00,3_5,4095
2008-02-05 18:30:00,3_6,520
2008-02-05 18:30:00,3_7,390
2008-02-05 18:30:00,3_8,195
2008-02-05 18:30:00,4_2,65
2008-02-05 18:30:00,4_3,1625
2008-02-05 18:30:00,4_4,19110
2008-02-05 18:30:00,4_5,31070
2008-02-05 18:30:00,4_6,4095
2008-02-05 18:30:00,4_7,1755
2008-02-05 18:30:00,4_8,910
2008-02-05 18:30:00,5_1,130
2008-02-05 18:30:00,5_2,520
2008-02-05 18:30:00,5_3,5330
2008-02-05 18:30:00,5_4,78065
2008-02-05 18:30:00,5_5,121095
2008-02-05 18:30:00,5_6,16055
2008-02-05 18:30:00,5_7,1105
2008-02-05 18:30:00,5_8,195
2008-02-05 18:30:00,5_9,65
2008-02-05 18:30:00,6_1,325
2008-02-05 18:30:00,6_2,260
2008-02-05 18:30:00,6_3,4550
2008-02-05 18:30:00,6_4,68640
2008-02-05 18:30:00,6_5,129415
2008-02-05 18:30:00,6_6,16250
2008-02-05 18:30:00,6_7,1365
2008-02-05 18:30:00,6_8,455
2008-02-05 18:30:00,7_2,390
2008-02-05 18:30:00,7_3,3185
2008-02-05 18:30:00,7_4,6240
2008-02-05 18:30:00,7_5,20085
2008-02-05 18:30:00,7_6,24830
2008-02-05 18:30:00,7_7,3510
2008-02-05 18:30:00,7_8,455
2008-02-05 18:30:00,8_2,195
2008-02-05 18:30:00,8_3,455
2008-02-05 18:30:00,8_4,3055
2008-02-05 18:30:00,8_5,5135
2008-02-05 18:30:00,8_6,1365
2008-02-05 18:30:00,8_7,5395
2008-02-05 18:30:00,8_8,1235
2008-02-05 18:30:00,8_9,1365
2008-02-05 18:30:00,9_2,195
2008-02-05 18:30:00,9_3,455
2008-02-05 18:30:00,9_4,650
2008-02-05 18:30:00,9_5,845
2008-02-05 18:30:00,9_6,650
2008-02-05 18:30:00,9_7,1885
2008-02-05 18:30:00,9_8,715
2008-02-05 18:30:00,9_9,975
2008-02-05 18:30:00,11_6,455
2008-02-05 18:30:00,11_8,325
2008-02-05 18:30:00,12_6,845
2008-02-05 18:30:00,13_6,195
2008-02-05 18:30:00,1_1,65
2008-02-05 18:30:00,2_1,195
2008-02-05 18:30:00,2_7,0
2008-02-05 18:30:00,11_4,65
2008-02-05 18:30:00,2_10,65
2008-02-05 18:30:00,9_10,455
2008-02-05 18:30:00,13_9,260
2008-02-05 18:30:00,7_9,260
2008-02-05 18:30:00,12_10,195
2008-02-05 18:30:00,13_10,65
2008-02-05 18:30:00,3_1,65
2008-02-05 18:30:00,4_1,195
2008-02-05 18:30:00,1_4,65
2008-02-05 18:30:00,3_9,130
2008-02-05 18:30:00,2_6,0
2008-02-05 18:45:00,10_10,520
2008-02-05 18:45:00,10_2,0
2008-02-05 18:45:00,10_3,65
2008-02-05 18:45:00,10_4,260
2008-02-05 18:45:00,10_5,195
2008-02-05 18:45:00,10_6,520
2008-02-05 18:45:00,10_7,1040
2008-02-05 18:45:00,10_8,325
2008-02-05 18:45:00,10_9,2990
2008-02-05 18:45:00,11_10,390
2008-02-05 18:45:00,11_3,65
2008-02-05 18:45:00,11_7,1625
2008-02-05 18:45:00,11_9,195
2008-02-05 18:45:00,12_7,4160
2008-02-05 18:45:00,12_8,780
2008-02-05 18:45:00,12_9,390
2008-02-05 18:45:00,13_7,5980
2008-02-05 18:45:00,13_8,390
2008-02-05 18:45:00,1_10,1105
2008-02-05 18:45:00,1_2,910
2008-02-05 18:45:00,1_3,455
2008-02-05 18:45:00,1_9,65
2008-02-05 18:45:00,2_2,780
2008-02-05 18:45:00,2_3,845
2008-02-05 18:45:00,2_4,390
2008-02-05 18:45:00,2_5,520
2008-02-05 18:45:00,2_9,260
2008-02-05 18:45:00,3_2,520
2008-02-05 18:45:00,3_3,2340
2008-02-05 18:45:00,3_4,1950
2008-02-05 18:45:00,3_5,3705
2008-02-05 18:45:00,3_6,585
2008-02-05 18:45:00,3_7,325
2008-02-05 18:45:00,3_8,195
2008-02-05 18:45:00,4_2,65
2008-02-05 18:45:00,4_3,1495
2008-02-05 18:45:00,4_4,19500
2008-02-05 18:45:00,4_5,30485
2008-02-05 18:45:00,4_6,5525
2008-02-05 18:45:00,4_7,1625
2008-02-05 18:45:00,4_8,975
2008-02-05 18:45:00,5_1,195
2008-02-05 18:45:00,5_2,845
2008-02-05 18:45:00,5_3,6240
2008-02-05 18:45:00,5_4,78910
2008-02-05 18:45:00,5_5,121160
2008-02-05 18:45:00,5_6,17030
2008-02-05 18:45:00,5_7,1430
2008-02-05 18:45:00,5_8,195
2008-02-05 18:45:00,5_9,65
2008-02-05 18:45:00,6_1,325
2008-02-05 18:45:00,6_2,390
2008-02-05 18:45:00,6_3,4745
2008-02-05 18:45:00,6_4,68640
2008-02-05 18:45:00,6_5,128180
2008-02-05 18:45:00,6_6,16445
2008-02-05 18:45:00,6_7,585
2008-02-05 18:45:00,6_8,585
2008-02-05 18:45:00,7_2,455
2008-02-05 18:45:00,7_3,2860
2008-02-05 18:45:00,7_4,6435
2008-02-05 18:45:00,7_5,19825
2008-02-05 18:45:00,7_6,25350
2008-02-05 18:45:00,7_7,2730
2008-02-05 18:45:00,7_8,650
2008-02-05 18:45:00,8_2,260
2008-02-05 18:45:00,8_3,650
2008-02-05 18:45:00,8_4,2860
2008-02-05 18:45:00,8_5,4550
2008-02-05 18:45:00,8_6,1300
2008-02-05 18:45:00,8_7,6045
2008-02-05 18:45:00,8_8,1755
2008-02-05 18:45:00,8_9,1170
2008-02-05 18:45:00,9_2,325
2008-02-05 18:45:00,9_3,585
2008-02-05 18:45:00,9_4,455
2008-02-05 18:45:00,9_5,650
2008-02-05 18:45:00,9_6,715
2008-02-05 18:45:00,9_7,2405
2008-02-05 18:45:00,9_8,780
2008-02-05 18:45:00,9_9,1170
2008-02-05 18:45:00,11_6,455
2008-02-05 18:45:00,11_8,325
2008-02-05 18:45:00,12_6,715
2008-02-05 18:45:00,13_6,130
2008-02-05 18:45:00,1_1,130
2008-02-05 18:45:00,2_1,130
2008-02-05 18:45:00,2_7,0
2008-02-05 18:45:00,11_4,195
2008-02-05 18:45:00,2_10,65
2008-02-05 18:45:00,9_10,520
2008-02-05 18:45:00,13_9,260
2008-02-05 18:45:00,7_9,325
2008-02-05 18:45:00,12_10,260
2008-02-05 18:45:00,13_10,260
2008-02-05 18:45:00,3_1,65
2008-02-05 18:45:00,4_1,195
2008-02-05 18:45:00,1_4,65
2008-02-05 18:45:00,3_9,130
2008-02-05 18:45:00,2_6,0
2008-02-05 19:00:00,10_10,585
2008-02-05 19:00:00,10_2,0
2008-02-05 19:00:00,10_3,260
2008-02-05 19:00:00,10_4,260
2008-02-05 19:00:00,10_5,260
2008-02-05 19:00:00,10_6,585
2008-02-05 19:00:00,10_7,1560
2008-02-05 19:00:00,10_8,260
2008-02-05 19:00:00,10_9,2730
2008-02-05 19:00:00,11_10,390
2008-02-05 19:00:00,11_3,0
2008-02-05 19:00:00,11_7,1430
2008-02-05 19:00:00,11_9,390
2008-02-05 19:00:00,12_7,3640
2008-02-05 19:00:00,12_8,910
2008-02-05 19:00:00,12_9,195
2008-02-05 19:00:00,13_7,6370
2008-02-05 19:00:00,13_8,455
2008-02-05 19:00:00,1_10,975
2008-02-05 19:00:00,1_2,1105
2008-02-05 19:00:00,1_3,650
2008-02-05 19:00:00,1_9,0
2008-02-05 19:00:00,2_2,650
2008-02-05 19:00:00,2_3,975
2008-02-05 19:00:00,2_4,520
2008-02-05 19:00:00,2_5,585
2008-02-05 19:00:00,2_9,130
2008-02-05 19:00:00,3_2,390
2008-02-05 19:00:00,3_3,2340
2008-02-05 19:00:00,3_4,2210
2008-02-05 19:00:00,3_5,3900
2008-02-05 19:00:00,3_6,520
2008-02-05 19:00:00,3_7,325
2008-02-05 19:00:00,3_8,130
2008-02-05 19:00:00,4_2,130
2008-02-05 19:00:00,4_3,1430
2008-02-05 19:00:00,4_4,20475
2008-02-05 19:00:00,4_5,31590
2008-02-05 19:00:00,4_6,5330
2008-02-05 19:00:00,4_7,1365
2008-02-05 19:00:00,4_8,650
2008-02-05 19:00:00,5_1,130
2008-02-05 19:00:00,5_2,780
2008-02-05 19:00:00,5_3,6435
2008-02-05 19:00:00,5_4,77545
2008-02-05 19:00:00,5_5,112125
2008-02-05 19:00:00,5_6,15795
2008-02-05 19:00:00,5_7,1300
2008-02-05 19:00:00,5_8,130
2008-02-05 19:00:00,5_9,65
2008-02-05 19:00:00,6_1,390
2008-02-05 19:00:00,6_2,390
2008-02-05 19:00:00,6_3,4875
2008-02-05 19:00:00,6_4,63700
2008-02-05 19:00:00,6_5,124865
2008-02-05 19:00:00,6_6,17550
2008-02-05 19:00:00,6_7,1235
2008-02-05 19:00:00,6_8,260
2008-02-05 19:00:00,7_2,455
2008-02-05 19:00:00,7_3,2795
2008-02-05 19:00:00,7_4,6500
2008-02-05 19:00:00,7_5,19110
2008-02-05 19:00:00,7_6,24960
2008-02-05 19:00:00,7_7,2795
2008-02-05 19:00:00,7_8,585
2008-02-05 19:00:00,8_2,260
2008-02-05 19:00:00,8_3,585
2008-02-05 19:00:00,8_4,3120
2008-02-05 19:00:00,8_5,4355
2008-02-05 19:00:00,8_6,975
2008-02-05 19:00:00,8_7,5720
2008-02-05 19:00:00,8_8,1820
2008-02-05 19:00:00,8_9,1300
2008-02-05 19:00:00,9_2,195
2008-02-05 19:00:00,9_3,910
2008-02-05 19:00:00,9_4,780
2008-02-05 19:00:00,9_5,520
2008-02-05 19:00:00,9_6,845
